frame_id,track_id,bbox0,bbox1,bbox2,bbox3,6,7,8,9,loc_x,loc_y
1125,30,1308.11,466.78,34.7,55.52,1,-1,-1,-1,1325.4599999999998,522.3
1125,41,492.54,501.22,34.14,60.07,1,-1,-1,-1,509.61,561.2900000000001
1125,308,1201.57,495.45,40.56,64.49,1,-1,-1,-1,1221.85,559.9399999999999
1125,421,3.78,549.81,34.78,64.77,1,-1,-1,-1,21.17,614.5799999999999
1125,755,1689.12,486.49,24.48,38.42,1,-1,-1,-1,1701.36,524.91
1125,805,1362.27,458.42,30.21,50.54,1,-1,-1,-1,1377.375,508.96000000000004
1125,1353,999.86,454.34,29.39,51.08,1,-1,-1,-1,1014.5550000000001,505.41999999999996
1125,1377,1897.29,702.97,27.97,55.54,1,-1,-1,-1,1911.2749999999999,758.51
1125,1461,36.28,562.74,27.98,51.35,1,-1,-1,-1,50.27,614.09
1125,1613,1886.5,675.67,35.52,69.82,1,-1,-1,-1,1904.26,745.49
1125,1837,309.89,485.25,27.97,47.48,1,-1,-1,-1,323.875,532.73
1125,1840,544.02,502.38,31.01,54.01,1,-1,-1,-1,559.525,556.39
1125,1873,1194.9,499.79,32.36,57.25,1,-1,-1,-1,1211.0800000000002,557.04
1125,1878,1608.64,493.14,30.19,49.21,1,-1,-1,-1,1623.7350000000001,542.35
1125,1880,1670.65,523.61,30.31,54.8,1,-1,-1,-1,1685.805,578.41
1125,1929,1589.15,671.58,62.38,115.91,1,-1,-1,-1,1620.3400000000001,787.49
1125,1931,1362.76,471.73,32.5,49.57,1,-1,-1,-1,1379.01,521.3000000000001
1125,1989,251.81,484.67,24.43,42.29,1,-1,-1,-1,264.025,526.96
1125,1999,1206.29,461.27,29.57,50.25,1,-1,-1,-1,1221.075,511.52
1125,2022,1760.98,575.47,48.16,73.56,1,-1,-1,-1,1785.06,649.03
1125,2036,648.03,462.11,28.29,37.16,1,-1,-1,-1,662.175,499.27
1125,2050,628.3,480.06,35.27,67.34,1,-1,-1,-1,645.935,547.4
1125,2056,332.83,476.02,24.51,39.79,1,-1,-1,-1,345.085,515.81
1125,2078,60.12,603.48,38.35,66.49,1,-1,-1,-1,79.295,669.97
1125,2129,18.02,560.02,25.6,48.51,1,-1,-1,-1,30.82,608.53
1125,2131,550.52,461.18,25.76,42.58,1,-1,-1,-1,563.4,503.76
1125,2142,114.39,795.68,60.2,72.25,1,-1,-1,-1,144.49,867.93
1125,2153,1144.26,543.66,51.89,78.94,1,-1,-1,-1,1170.205,622.5999999999999
1125,2165,410.39,706.8,68.15,120.41,1,-1,-1,-1,444.465,827.2099999999999
1125,2178,1384.92,465.19,37.17,60.44,1,-1,-1,-1,1403.505,525.63
1125,2181,416.68,475.36,27.86,45.69,1,-1,-1,-1,430.61,521.05
1125,2186,613.72,543.06,28.81,52.7,1,-1,-1,-1,628.125,595.76
1125,2187,749.58,501.93,30.33,56.73,1,-1,-1,-1,764.745,558.66
1125,2189,491.2,589.39,53.76,89.25,1,-1,-1,-1,518.08,678.64
1125,2192,533.43,591.27,45.6,96.61,1,-1,-1,-1,556.2299999999999,687.88
1126,30,1309.06,468.62,32.9,52.11,1,-1,-1,-1,1325.51,520.73
1126,41,493.45,501.93,34.05,59.92,1,-1,-1,-1,510.47499999999997,561.85
1126,308,1201.15,496.2,41.92,66.23,1,-1,-1,-1,1222.1100000000001,562.43
1126,421,3.41,549.87,35.11,65.79,1,-1,-1,-1,20.965,615.66
1126,755,1688.86,484.9,26.35,41.31,1,-1,-1,-1,1702.0349999999999,526.21
1126,805,1362.36,458.45,30.07,50.31,1,-1,-1,-1,1377.395,508.76
1126,1377,1898.29,697.7,25.47,51.24,1,-1,-1,-1,1911.0249999999999,748.94
1126,1461,26.26,558.17,30.72,57.22,1,-1,-1,-1,41.620000000000005,615.39
1126,1613,1887.96,671.55,34.6,68.02,1,-1,-1,-1,1905.26,739.5699999999999
1126,1837,308.17,483.28,27.85,47.44,1,-1,-1,-1,322.095,530.72
1126,1840,545.54,506.17,31.17,54.35,1,-1,-1,-1,561.125,560.52
1126,1873,1194.19,499.93,33.04,58.43,1,-1,-1,-1,1210.71,558.36
1126,1878,1608.76,493.38,30.35,49.63,1,-1,-1,-1,1623.935,543.01
1126,1880,1677.05,526.77,28.81,51.71,1,-1,-1,-1,1691.455,578.48
1126,1929,1589.26,670.81,63.03,116.8,1,-1,-1,-1,1620.775,787.6099999999999
1126,1931,1358.45,470.27,32.44,49.54,1,-1,-1,-1,1374.67,519.81
1126,1943,1091.22,521.32,34.29,53.28,1,-1,-1,-1,1108.365,574.6
1126,1989,252.11,484.45,24.22,41.78,1,-1,-1,-1,264.22,526.23
1126,1999,1218.44,460.81,28.02,47.09,1,-1,-1,-1,1232.45,507.9
1126,2022,1765.12,574.89,46.85,71.42,1,-1,-1,-1,1788.5449999999998,646.31
1126,2036,654.65,461.35,28.57,37.53,1,-1,-1,-1,668.935,498.88
1126,2056,328.04,477.23,22.54,36.58,1,-1,-1,-1,339.31,513.8100000000001
1126,2078,52.87,604.3,37.67,65.41,1,-1,-1,-1,71.705,669.7099999999999
1126,2119,282.68,487.59,26.48,41.87,1,-1,-1,-1,295.92,529.4599999999999
1126,2131,539.52,461.51,25.78,42.62,1,-1,-1,-1,552.41,504.13
1126,2142,114.1,795.45,60.63,72.79,1,-1,-1,-1,144.415,868.24
1126,2153,1140.91,543.91,49.17,77.09,1,-1,-1,-1,1165.4950000000001,621.0
1126,2165,422.4,693.81,64.9,115.01,1,-1,-1,-1,454.84999999999997,808.8199999999999
1126,2178,1376.14,464.06,38.13,62.14,1,-1,-1,-1,1395.2050000000002,526.2
1126,2181,416.55,475.4,27.65,45.69,1,-1,-1,-1,430.375,521.0899999999999
1126,2186,613.01,542.73,29.22,53.02,1,-1,-1,-1,627.62,595.75
1126,2187,744.57,499.65,30.88,57.93,1,-1,-1,-1,760.0100000000001,557.5799999999999
1126,2189,512.41,570.69,50.25,83.42,1,-1,-1,-1,537.535,654.11
1126,2192,533.32,588.67,42.79,89.81,1,-1,-1,-1,554.715,678.48
1127,30,1309.36,469.02,32.32,50.85,1,-1,-1,-1,1325.52,519.87
1127,41,493.37,502.07,34.29,60.48,1,-1,-1,-1,510.515,562.55
1127,308,1205.58,497.28,41.53,65.54,1,-1,-1,-1,1226.345,562.8199999999999
1127,421,3.48,549.26,35.43,67.2,1,-1,-1,-1,21.195,616.46
1127,755,1688.94,484.62,27.02,42.38,1,-1,-1,-1,1702.45,527.0
1127,805,1365.92,462.07,30.27,50.51,1,-1,-1,-1,1381.055,512.58
1127,1377,1900.78,693.97,23.15,46.58,1,-1,-1,-1,1912.355,740.5500000000001
1127,1461,16.71,559.27,31.09,57.92,1,-1,-1,-1,32.255,617.1899999999999
1127,1613,1888.41,659.93,34.04,67.12,1,-1,-1,-1,1905.43,727.05
1127,1837,306.46,481.31,27.73,47.41,1,-1,-1,-1,320.325,528.72
1127,1840,547.07,509.09,30.88,53.85,1,-1,-1,-1,562.5100000000001,562.9399999999999
1127,1873,1193.48,500.07,33.71,59.62,1,-1,-1,-1,1210.335,559.6899999999999
1127,1878,1608.79,493.31,30.08,49.36,1,-1,-1,-1,1623.83,542.67
1127,1880,1683.19,526.76,29.17,52.48,1,-1,-1,-1,1697.775,579.24
1127,1929,1589.12,670.7,63.13,116.75,1,-1,-1,-1,1620.685,787.45
1127,1931,1354.14,468.81,32.38,49.51,1,-1,-1,-1,1370.3300000000002,518.32
1127,1943,1095.65,521.12,29.18,46.68,1,-1,-1,-1,1110.24,567.8
1127,1989,251.97,484.07,23.99,41.18,1,-1,-1,-1,263.965,525.25
1127,1999,1226.28,462.19,31.53,53.62,1,-1,-1,-1,1242.045,515.81
1127,2022,1769.29,574.69,45.1,68.54,1,-1,-1,-1,1791.84,643.23
1127,2056,319.65,477.92,22.37,36.9,1,-1,-1,-1,330.835,514.82
1127,2078,47.75,603.6,37.55,65.02,1,-1,-1,-1,66.525,668.62
1127,2119,276.03,488.37,26.55,42.0,1,-1,-1,-1,289.30499999999995,530.37
1127,2131,530.35,461.96,25.01,41.58,1,-1,-1,-1,542.855,503.53999999999996
1127,2142,114.02,795.31,60.86,73.16,1,-1,-1,-1,144.45,868.4699999999999
1127,2153,1139.93,543.93,47.98,77.14,1,-1,-1,-1,1163.92,621.0699999999999
1127,2165,439.72,683.07,59.96,106.63,1,-1,-1,-1,469.70000000000005,789.7
1127,2178,1368.92,463.23,38.98,63.51,1,-1,-1,-1,1388.41,526.74
1127,2181,416.36,475.31,27.77,46.15,1,-1,-1,-1,430.245,521.46
1127,2186,611.25,545.08,29.41,52.54,1,-1,-1,-1,625.955,597.62
1127,2187,739.35,496.59,29.98,56.41,1,-1,-1,-1,754.34,553.0
1127,2192,524.97,591.81,43.33,90.94,1,-1,-1,-1,546.635,682.75
1128,30,1309.11,468.99,32.86,51.7,1,-1,-1,-1,1325.54,520.69
1128,41,493.13,502.25,34.34,60.83,1,-1,-1,-1,510.3,563.08
1128,308,1210.34,499.35,39.68,63.49,1,-1,-1,-1,1230.1799999999998,562.84
1128,421,3.74,550.0,34.86,66.72,1,-1,-1,-1,21.17,616.72
1128,755,1688.45,485.47,26.15,40.89,1,-1,-1,-1,1701.525,526.36
1128,805,1369.48,465.69,30.48,50.72,1,-1,-1,-1,1384.72,516.41
1128,1543,477.51,673.21,50.48,97.97,1,-1,-1,-1,502.75,771.1800000000001
1128,1613,1888.87,648.31,33.47,66.23,1,-1,-1,-1,1905.6049999999998,714.54
1128,1738,591.46,564.04,45.15,83.46,1,-1,-1,-1,614.0350000000001,647.5
1128,1837,304.75,479.34,27.6,47.37,1,-1,-1,-1,318.55,526.7099999999999
1128,1840,547.16,516.39,31.87,55.88,1,-1,-1,-1,563.0949999999999,572.27
1128,1873,1188.62,499.54,32.52,56.56,1,-1,-1,-1,1204.8799999999999,556.1
1128,1878,1608.65,492.87,30.68,50.49,1,-1,-1,-1,1623.99,543.36
1128,1880,1690.29,528.89,28.1,50.56,1,-1,-1,-1,1704.34,579.45
1128,1929,1589.18,670.47,63.45,117.14,1,-1,-1,-1,1620.905,787.61
1128,1931,1349.83,467.35,32.32,49.47,1,-1,-1,-1,1365.99,516.82
1128,1943,1099.78,521.81,29.25,48.29,1,-1,-1,-1,1114.405,570.0999999999999
1128,1989,251.26,484.12,22.84,39.7,1,-1,-1,-1,262.68,523.82
1128,1999,1239.92,462.15,30.76,52.47,1,-1,-1,-1,1255.3000000000002,514.62
1128,2022,1772.19,573.52,43.78,66.29,1,-1,-1,-1,1794.0800000000002,639.81
1128,2056,312.8,478.69,22.84,38.07,1,-1,-1,-1,324.22,516.76
1128,2078,39.1,601.75,39.55,68.56,1,-1,-1,-1,58.875,670.31
1128,2082,29.16,559.49,30.88,56.05,1,-1,-1,-1,44.6,615.54
1128,2119,270.83,487.87,26.79,42.71,1,-1,-1,-1,284.22499999999997,530.58
1128,2131,519.52,462.3,24.97,41.51,1,-1,-1,-1,532.005,503.81
1128,2142,114.72,795.71,60.37,72.49,1,-1,-1,-1,144.905,868.2
1128,2153,1139.77,543.86,46.84,76.99,1,-1,-1,-1,1163.19,620.85
1128,2165,440.93,672.21,58.47,103.98,1,-1,-1,-1,470.165,776.19
1128,2178,1362.12,459.41,34.81,56.55,1,-1,-1,-1,1379.5249999999999,515.96
1128,2181,416.2,475.38,27.75,46.46,1,-1,-1,-1,430.075,521.84
1128,2186,612.77,543.32,31.32,55.96,1,-1,-1,-1,628.43,599.2800000000001
1128,2187,735.94,495.0,30.02,56.5,1,-1,-1,-1,750.95,551.5
1128,2192,511.56,593.65,43.53,91.34,1,-1,-1,-1,533.325,684.99
1129,30,1309.33,469.21,32.41,50.6,1,-1,-1,-1,1325.5349999999999,519.81
1129,41,493.07,502.58,34.25,60.83,1,-1,-1,-1,510.195,563.41
1129,308,1212.82,501.63,39.56,64.0,1,-1,-1,-1,1232.6,565.63
1129,421,4.32,550.04,34.65,66.4,1,-1,-1,-1,21.645,616.4399999999999
1129,755,1687.98,485.47,25.99,40.69,1,-1,-1,-1,1700.975,526.1600000000001
1129,805,1373.04,469.31,30.68,50.93,1,-1,-1,-1,1388.3799999999999,520.24
1129,1543,468.32,669.51,50.03,97.11,1,-1,-1,-1,493.335,766.62
1129,1613,1889.32,636.69,32.9,65.33,1,-1,-1,-1,1905.77,702.0200000000001
1129,1738,589.2,565.12,45.12,83.41,1,-1,-1,-1,611.76,648.53
1129,1837,303.04,477.38,27.48,47.33,1,-1,-1,-1,316.78000000000003,524.71
1129,1840,549.77,517.78,32.14,56.35,1,-1,-1,-1,565.84,574.13
1129,1873,1180.97,497.8,33.62,57.56,1,-1,-1,-1,1197.78,555.36
1129,1878,1608.68,492.86,30.74,50.59,1,-1,-1,-1,1624.05,543.45
1129,1880,1698.82,530.78,27.22,48.23,1,-1,-1,-1,1712.4299999999998,579.01
1129,1929,1589.1,670.63,63.46,116.92,1,-1,-1,-1,1620.83,787.55
1129,1931,1345.52,465.89,32.26,49.44,1,-1,-1,-1,1361.65,515.3299999999999
1129,1943,1101.55,522.6,30.27,50.62,1,-1,-1,-1,1116.685,573.22
1129,1975,536.6,515.57,41.53,68.39,1,-1,-1,-1,557.365,583.96
1129,1989,249.88,484.05,22.61,39.3,1,-1,-1,-1,261.185,523.35
1129,1999,1249.54,461.98,31.41,53.38,1,-1,-1,-1,1265.245,515.36
1129,2022,1775.1,571.36,44.26,66.78,1,-1,-1,-1,1797.23,638.14
1129,2056,307.78,478.99,22.7,37.83,1,-1,-1,-1,319.13,516.82
1129,2078,33.44,601.39,39.83,69.31,1,-1,-1,-1,53.355,670.7
1129,2082,27.66,556.82,30.97,57.65,1,-1,-1,-1,43.144999999999996,614.47
1129,2119,265.64,487.38,27.02,43.42,1,-1,-1,-1,279.15,530.8
1129,2131,509.92,462.88,26.66,44.63,1,-1,-1,-1,523.25,507.51
1129,2142,115.54,795.96,59.71,71.87,1,-1,-1,-1,145.395,867.83
1129,2153,1139.79,543.61,45.98,76.98,1,-1,-1,-1,1162.78,620.59
1129,2178,1356.81,458.94,33.1,53.32,1,-1,-1,-1,1373.36,512.26
1129,2181,416.53,476.11,27.05,45.52,1,-1,-1,-1,430.05499999999995,521.63
1129,2186,612.72,543.41,31.49,56.27,1,-1,-1,-1,628.465,599.68
1129,2187,737.09,494.6,29.33,55.51,1,-1,-1,-1,751.755,550.11
1129,2192,498.16,595.5,43.73,91.74,1,-1,-1,-1,520.025,687.24
1130,30,1309.93,468.78,31.99,49.81,1,-1,-1,-1,1325.925,518.5899999999999
1130,41,492.59,502.49,34.76,61.89,1,-1,-1,-1,509.96999999999997,564.38
1130,308,1214.48,499.94,41.58,67.97,1,-1,-1,-1,1235.27,567.91
1130,421,4.74,550.07,35.06,67.47,1,-1,-1,-1,22.270000000000003,617.5400000000001
1130,755,1687.59,484.25,27.75,43.77,1,-1,-1,-1,1701.465,528.02
1130,805,1376.6,472.93,30.88,51.13,1,-1,-1,-1,1392.04,524.0600000000001
1130,1464,522.73,644.45,56.36,96.47,1,-1,-1,-1,550.91,740.9200000000001
1130,1543,453.75,662.83,46.97,91.67,1,-1,-1,-1,477.235,754.5
1130,1613,1889.77,625.07,32.34,64.44,1,-1,-1,-1,1905.94,689.51
1130,1837,296.7,476.6,29.59,51.22,1,-1,-1,-1,311.495,527.82
1130,1840,556.05,516.85,32.53,57.3,1,-1,-1,-1,572.3149999999999,574.15
1130,1873,1170.99,497.29,35.35,59.43,1,-1,-1,-1,1188.665,556.72
1130,1878,1609.97,494.82,29.33,48.11,1,-1,-1,-1,1624.635,542.93
1130,1880,1707.34,532.68,26.34,45.91,1,-1,-1,-1,1720.51,578.5899999999999
1130,1929,1588.97,670.6,63.54,116.77,1,-1,-1,-1,1620.74,787.37
1130,1931,1341.21,464.43,32.2,49.41,1,-1,-1,-1,1357.31,513.84
1130,1943,1101.72,522.93,31.77,53.5,1,-1,-1,-1,1117.605,576.43
1130,1975,529.42,518.84,41.1,68.38,1,-1,-1,-1,549.9699999999999,587.22
1130,1999,1259.41,461.9,31.44,53.75,1,-1,-1,-1,1275.13,515.65
1130,2022,1776.83,570.3,45.47,68.56,1,-1,-1,-1,1799.5649999999998,638.8599999999999
1130,2056,302.38,479.21,23.37,39.04,1,-1,-1,-1,314.065,518.25
1130,2078,28.04,600.05,41.09,71.77,1,-1,-1,-1,48.585,671.8199999999999
1130,2082,23.91,553.83,32.13,61.26,1,-1,-1,-1,39.975,615.09
1130,2119,260.44,486.89,27.25,44.13,1,-1,-1,-1,274.065,531.02
1130,2131,500.33,463.45,28.34,47.75,1,-1,-1,-1,514.5,511.2
1130,2142,115.99,795.93,59.58,71.92,1,-1,-1,-1,145.78,867.8499999999999
1130,2153,1144.61,542.19,45.86,77.19,1,-1,-1,-1,1167.54,619.3800000000001
1130,2178,1358.01,458.81,31.08,50.07,1,-1,-1,-1,1373.55,508.88
1130,2181,416.61,475.53,27.48,46.46,1,-1,-1,-1,430.35,521.99
1130,2186,611.19,543.89,30.07,53.16,1,-1,-1,-1,626.225,597.05
1130,2187,738.24,494.2,28.64,54.52,1,-1,-1,-1,752.5600000000001,548.72
1130,2192,484.76,597.34,43.93,92.14,1,-1,-1,-1,506.72499999999997,689.48
1130,2219,413.86,605.6,54.04,100.1,1,-1,-1,-1,440.88,705.7
1131,30,1310.13,468.82,31.71,49.38,1,-1,-1,-1,1325.9850000000001,518.2
1131,41,491.71,501.69,34.79,62.15,1,-1,-1,-1,509.10499999999996,563.84
1131,308,1212.72,501.27,40.28,66.24,1,-1,-1,-1,1232.8600000000001,567.51
1131,421,-0.36,550.67,35.38,68.08,1,-1,-1,-1,17.330000000000002,618.75
1131,755,1687.71,485.72,25.95,40.74,1,-1,-1,-1,1700.685,526.46
1131,805,1377.0,473.86,32.19,53.02,1,-1,-1,-1,1393.095,526.88
1131,1464,516.39,640.44,55.69,95.32,1,-1,-1,-1,544.235,735.76
1131,1543,439.18,656.15,43.9,86.23,1,-1,-1,-1,461.13,742.38
1131,1613,1890.22,613.45,31.77,63.54,1,-1,-1,-1,1906.105,676.99
1131,1837,293.49,477.14,29.97,52.59,1,-1,-1,-1,308.475,529.73
1131,1840,562.34,515.92,32.92,58.24,1,-1,-1,-1,578.8000000000001,574.16
1131,1873,1159.68,496.85,34.5,57.51,1,-1,-1,-1,1176.93,554.36
1131,1878,1610.17,495.38,28.88,47.28,1,-1,-1,-1,1624.6100000000001,542.66
1131,1880,1714.91,534.75,25.17,43.87,1,-1,-1,-1,1727.4950000000001,578.62
1131,1929,1588.84,670.39,63.77,116.94,1,-1,-1,-1,1620.725,787.3299999999999
1131,1931,1336.9,462.97,32.14,49.38,1,-1,-1,-1,1352.97,512.35
1131,1943,1101.04,523.86,31.44,53.88,1,-1,-1,-1,1116.76,577.74
1131,1975,524.67,522.32,43.06,70.49,1,-1,-1,-1,546.1999999999999,592.8100000000001
1131,1999,1270.78,462.02,30.81,53.12,1,-1,-1,-1,1286.185,515.14
1131,2021,702.31,547.03,43.66,76.18,1,-1,-1,-1,724.14,623.21
1131,2022,1781.34,569.76,44.7,66.96,1,-1,-1,-1,1803.6899999999998,636.72
1131,2056,296.98,479.43,24.04,40.25,1,-1,-1,-1,309.0,519.6800000000001
1131,2078,21.74,597.28,41.78,73.12,1,-1,-1,-1,42.629999999999995,670.4
1131,2082,22.42,551.69,33.62,64.46,1,-1,-1,-1,39.230000000000004,616.1500000000001
1131,2119,257.42,486.62,27.49,44.48,1,-1,-1,-1,271.165,531.1
1131,2131,490.73,464.02,30.02,50.87,1,-1,-1,-1,505.74,514.89
1131,2142,115.97,795.86,59.68,72.18,1,-1,-1,-1,145.81,868.04
1131,2153,1144.66,542.02,45.77,77.05,1,-1,-1,-1,1167.545,619.0699999999999
1131,2178,1359.05,458.19,31.01,50.24,1,-1,-1,-1,1374.555,508.43
1131,2181,415.2,474.18,28.38,47.99,1,-1,-1,-1,429.39,522.17
1131,2186,611.34,543.02,30.72,53.7,1,-1,-1,-1,626.7,596.72
1131,2187,739.38,493.8,27.94,53.53,1,-1,-1,-1,753.35,547.33
1131,2192,471.35,599.18,44.14,92.54,1,-1,-1,-1,493.42,691.7199999999999
1131,2219,405.83,615.29,49.4,91.66,1,-1,-1,-1,430.53,706.9499999999999
1132,30,1309.43,468.62,32.33,50.47,1,-1,-1,-1,1325.595,519.09
1132,41,491.04,500.7,34.89,62.37,1,-1,-1,-1,508.485,563.0699999999999
1132,308,1206.97,500.19,39.91,66.42,1,-1,-1,-1,1226.925,566.61
1132,421,4.9,550.03,35.12,67.92,1,-1,-1,-1,22.46,617.9499999999999
1132,587,742.35,554.13,42.08,68.24,1,-1,-1,-1,763.39,622.37
1132,755,1687.73,485.85,25.77,40.49,1,-1,-1,-1,1700.615,526.34
1132,805,1376.86,474.11,32.94,53.98,1,-1,-1,-1,1393.33,528.09
1132,1543,424.61,649.47,40.84,80.8,1,-1,-1,-1,445.03000000000003,730.27
1132,1613,1890.67,601.82,31.21,62.65,1,-1,-1,-1,1906.275,664.47
1132,1837,290.84,478.18,30.05,52.85,1,-1,-1,-1,305.86499999999995,531.03
1132,1840,568.63,514.99,33.32,59.19,1,-1,-1,-1,585.29,574.1800000000001
1132,1873,1145.38,495.22,36.5,60.34,1,-1,-1,-1,1163.63,555.5600000000001
1132,1878,1609.19,494.03,30.91,50.82,1,-1,-1,-1,1624.645,544.85
1132,1880,1717.3,530.12,28.85,48.96,1,-1,-1,-1,1731.725,579.08
1132,1929,1588.91,670.29,63.91,117.0,1,-1,-1,-1,1620.865,787.29
1132,1931,1333.89,461.99,32.08,49.28,1,-1,-1,-1,1349.93,511.27
1132,1943,1101.24,523.81,31.54,54.05,1,-1,-1,-1,1117.01,577.8599999999999
1132,1975,522.57,528.22,39.71,66.79,1,-1,-1,-1,542.4250000000001,595.01
1132,1999,1279.82,462.87,30.46,53.24,1,-1,-1,-1,1295.05,516.11
1132,2021,696.47,548.61,44.24,77.2,1,-1,-1,-1,718.59,625.8100000000001
1132,2022,1785.83,569.44,44.5,66.62,1,-1,-1,-1,1808.08,636.0600000000001
1132,2056,291.58,479.65,24.71,41.46,1,-1,-1,-1,303.935,521.11
1132,2078,19.58,598.0,39.46,68.78,1,-1,-1,-1,39.31,666.78
1132,2082,21.8,552.13,33.42,64.28,1,-1,-1,-1,38.510000000000005,616.41
1132,2119,256.47,486.4,26.83,43.65,1,-1,-1,-1,269.88500000000005,530.05
1132,2131,481.13,464.6,31.7,54.0,1,-1,-1,-1,496.98,518.6
1132,2142,115.7,795.68,60.47,72.73,1,-1,-1,-1,145.935,868.41
1132,2153,1147.33,541.38,45.14,75.7,1,-1,-1,-1,1169.8999999999999,617.08
1132,2178,1353.83,457.3,31.0,50.22,1,-1,-1,-1,1369.33,507.52
1132,2181,412.66,476.09,27.32,46.16,1,-1,-1,-1,426.32000000000005,522.25
1132,2186,610.08,542.77,31.59,54.8,1,-1,-1,-1,625.875,597.5699999999999
1132,2187,737.27,492.55,27.83,53.31,1,-1,-1,-1,751.185,545.86
1132,2192,457.95,601.02,44.34,92.94,1,-1,-1,-1,480.12,693.96
1132,2219,409.26,636.12,38.67,71.52,1,-1,-1,-1,428.59499999999997,707.64
1133,30,1308.72,468.41,32.96,51.56,1,-1,-1,-1,1325.2,519.97
1133,41,492.62,501.11,34.5,61.34,1,-1,-1,-1,509.87,562.45
1133,308,1200.35,500.19,39.56,65.09,1,-1,-1,-1,1220.1299999999999,565.28
1133,421,7.97,549.68,34.76,67.3,1,-1,-1,-1,25.349999999999998,616.9799999999999
1133,587,769.78,547.92,46.73,72.31,1,-1,-1,-1,793.145,620.23
1133,755,1687.24,484.4,28.21,44.89,1,-1,-1,-1,1701.345,529.29
1133,805,1377.45,473.94,32.85,53.97,1,-1,-1,-1,1393.875,527.91
1133,1543,410.04,642.79,37.77,75.36,1,-1,-1,-1,428.925,718.15
1133,1613,1891.13,590.2,30.64,61.75,1,-1,-1,-1,1906.45,651.95
1133,1837,290.58,476.63,30.2,53.1,1,-1,-1,-1,305.68,529.73
1133,1840,574.92,514.05,33.71,60.14,1,-1,-1,-1,591.775,574.1899999999999
1133,1850,894.86,496.52,32.18,49.12,1,-1,-1,-1,910.95,545.64
1133,1873,1140.36,494.97,36.63,60.56,1,-1,-1,-1,1158.675,555.53
1133,1878,1608.33,494.59,31.52,52.19,1,-1,-1,-1,1624.09,546.78
1133,1880,1723.15,528.21,30.72,51.22,1,-1,-1,-1,1738.51,579.4300000000001
1133,1929,1589.08,670.52,63.77,116.62,1,-1,-1,-1,1620.965,787.14
1133,1931,1325.9,461.76,33.19,50.96,1,-1,-1,-1,1342.4950000000001,512.72
1133,1943,1098.92,523.6,32.36,56.12,1,-1,-1,-1,1115.1000000000001,579.72
1133,1975,515.78,533.06,42.37,72.29,1,-1,-1,-1,536.9649999999999,605.3499999999999
1133,1999,1290.05,460.98,32.09,56.68,1,-1,-1,-1,1306.095,517.66
1133,2022,1789.04,569.38,43.37,65.03,1,-1,-1,-1,1810.725,634.41
1133,2056,286.18,479.86,25.38,42.67,1,-1,-1,-1,298.87,522.53
1133,2078,16.52,599.16,38.19,66.37,1,-1,-1,-1,35.614999999999995,665.53
1133,2082,19.39,551.62,33.86,65.13,1,-1,-1,-1,36.32,616.75
1133,2119,255.07,486.21,28.05,45.5,1,-1,-1,-1,269.09499999999997,531.71
1133,2131,470.72,465.02,32.34,55.08,1,-1,-1,-1,486.89000000000004,520.1
1133,2142,115.79,795.38,61.09,73.22,1,-1,-1,-1,146.335,868.6
1133,2153,1149.99,540.74,44.51,74.35,1,-1,-1,-1,1172.2450000000001,615.09
1133,2167,763.68,481.72,28.8,55.06,1,-1,-1,-1,778.0799999999999,536.78
1133,2178,1359.62,458.4,30.35,49.21,1,-1,-1,-1,1374.7949999999998,507.60999999999996
1133,2181,407.33,477.71,25.99,43.76,1,-1,-1,-1,420.325,521.47
1133,2186,609.92,541.9,32.68,56.25,1,-1,-1,-1,626.26,598.15
1133,2192,444.54,602.86,44.54,93.34,1,-1,-1,-1,466.81,696.2
1133,2219,410.47,639.21,36.79,67.85,1,-1,-1,-1,428.865,707.0600000000001
1134,30,1308.02,468.21,33.58,52.65,1,-1,-1,-1,1324.81,520.86
1134,41,494.69,502.68,32.76,58.21,1,-1,-1,-1,511.07,560.89
1134,308,1199.02,500.62,39.35,64.53,1,-1,-1,-1,1218.695,565.15
1134,421,7.53,548.57,35.31,67.7,1,-1,-1,-1,25.185000000000002,616.2700000000001
1134,587,775.36,537.33,45.8,70.87,1,-1,-1,-1,798.26,608.2
1134,755,1686.79,485.26,27.35,43.53,1,-1,-1,-1,1700.465,528.79
1134,805,1377.49,474.37,32.48,53.25,1,-1,-1,-1,1393.73,527.62
1134,1543,395.46,636.12,34.71,69.93,1,-1,-1,-1,412.815,706.05
1134,1613,1888.34,585.64,33.18,67.94,1,-1,-1,-1,1904.9299999999998,653.5799999999999
1134,1837,300.8,481.18,27.43,47.89,1,-1,-1,-1,314.515,529.07
1134,1840,581.2,513.12,34.11,61.09,1,-1,-1,-1,598.255,574.21
1134,1850,895.72,496.89,35.96,51.85,1,-1,-1,-1,913.7,548.74
1134,1873,1122.48,493.36,37.52,62.61,1,-1,-1,-1,1141.24,555.97
1134,1878,1608.25,494.7,31.71,52.51,1,-1,-1,-1,1624.105,547.21
1134,1880,1729.96,528.95,30.35,50.61,1,-1,-1,-1,1745.135,579.5600000000001
1134,1929,1589.0,670.38,64.0,116.85,1,-1,-1,-1,1621.0,787.23
1134,1931,1317.92,461.53,34.3,52.64,1,-1,-1,-1,1335.0700000000002,514.17
1134,1943,1096.59,523.39,33.17,58.2,1,-1,-1,-1,1113.175,581.59
